krs,status_code,error,name_discovery,source_codes
0000332349,204,not_found_or_deregistered,"""POMORSKA GRUPA HANDLOWA"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",16.10.Z:main
0000332676,204,not_found_or_deregistered,"""STANDREW"" STANISŁAW PIOCH SPÓŁKA JAWNA",16.10.Z:main
0000332821,204,not_found_or_deregistered,"""RHYNE ROCK POLAND"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",16.10.Z:main
0000333596,204,not_found_or_deregistered,"""KUDOWA ROCK"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",16.10.Z:main
0000333962,204,not_found_or_deregistered,"""CHRONOS PROJEKT"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",16.10.Z:main
0000334123,204,not_found_or_deregistered,"""FARMAROSA"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",16.10.Z:main
0000334261,204,not_found_or_deregistered,"""BSN"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",16.10.Z:main
0000334328,204,not_found_or_deregistered,"""EURO-MATRIX"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",16.10.Z:main
0000335065,204,not_found_or_deregistered,"""K.J. BETON-STAL-KONSTRUKCJE"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",16.10.Z:main
0000335091,204,not_found_or_deregistered,"""LAURA TOSCANI POLSKA"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",16.10.Z:main
0000335487,204,not_found_or_deregistered,"""BĘDZIŃSCY"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",16.10.Z:main
0000336265,204,not_found_or_deregistered,"""ENDIS"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",16.10.Z:main
0000336728,204,not_found_or_deregistered,"""CARMEN"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",16.10.Z:main
0000338260,204,not_found_or_deregistered,"""PRO-INWEST"" SP. Z. O.O. SPÓŁKA KOMANDYTOWA",16.10.Z:main
0000338816,204,not_found_or_deregistered,"""MIKOMAX SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ"" SPÓŁKA KOMANDYTOWA",16.10.Z:main
0000340239,204,not_found_or_deregistered,"""GOSHKA"" K. MIKOŁAJSKA I M. MIKOŁAJSKA SPÓŁKA JAWNA",16.10.Z:main
0000340318,204,not_found_or_deregistered,"""KS15"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",16.10.Z:main
0000340379,204,not_found_or_deregistered,"""BJP TECHNOLOGIES"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",16.10.Z:main
0000340404,204,not_found_or_deregistered,"""DOM - DMB"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",16.10.Z:main
0000341216,204,not_found_or_deregistered,"""ABAS INWESTYCJE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA""",16.10.Z:main
0000341240,204,not_found_or_deregistered,"""PIOMAG"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",16.10.Z:main
0000341997,204,not_found_or_deregistered,"""KRENDUS METAL"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",16.10.Z:main
0000342806,204,not_found_or_deregistered,"""AGRO-EKSPERT"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",16.10.Z:main
0000343622,204,not_found_or_deregistered,"""HANAA"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",16.10.Z:main
0000344357,204,not_found_or_deregistered,"""ARDECCO"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",16.10.Z:main
0000345839,204,not_found_or_deregistered,"""QUANTUM"" SZYMANSKA,DYJECIŃSKI SPÓŁKA JAWNA",16.10.Z:main
0000346159,204,not_found_or_deregistered,"""MONIUSZKO"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",16.10.Z:main
0000348787,204,not_found_or_deregistered,"""BIO-PAK SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ""",16.10.Z:main
0000349380,204,not_found_or_deregistered,"""PEPESCH"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",16.10.Z:main
0000349393,204,not_found_or_deregistered,"""PACK CONSULTING SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ""",16.10.Z:main
0000349663,204,not_found_or_deregistered,"""A. KARBOWNIK LOGISTICS"" SPÓŁKA JAWNA",16.10.Z:main
0000350631,204,not_found_or_deregistered,"""HOCO HOLZ-COMPANY"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",16.10.Z:main
0000350955,204,not_found_or_deregistered,"""PMS INNOWACJE"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",16.10.Z:main
0000351452,204,not_found_or_deregistered,"""ROSAR"" SPOŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",16.10.Z:main
0000351652,204,not_found_or_deregistered,"""AD"" LASKOWSKI, MATELA SPÓŁKA JAWNA",16.10.Z:main
0000352336,204,not_found_or_deregistered,"""STAJNIA SMOLIS"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",16.10.Z:main
0000352633,204,not_found_or_deregistered,"""MINERAL-POWER SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ""",16.10.Z:main
0000353083,204,not_found_or_deregistered,"""DARKAN"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",16.10.Z:main
0000356231,204,not_found_or_deregistered,"""FORSA"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",16.10.Z:main
0000356821,204,not_found_or_deregistered,"""IDEA COMFORT ZBIGNIEW KUZYK I WSPÓLNICY"" SPÓŁKA JAWNA",16.10.Z:main
0000357133,204,not_found_or_deregistered,"""AGRO-POL"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",16.10.Z:main
0000360315,204,not_found_or_deregistered,"""MAD-DREW"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",16.10.Z:main
0000360804,204,not_found_or_deregistered,"""NORD-WEST-POL-S&S"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",16.10.Z:main
0000361197,204,not_found_or_deregistered,"""BLUE RIVER"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",16.10.Z:main
0000361469,204,not_found_or_deregistered,"""BIOPOL"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",16.10.Z:main
0000361741,204,not_found_or_deregistered,"""SEKUTERSCY"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",16.10.Z:main
0000361788,204,not_found_or_deregistered,"""PROTEK"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",16.10.Z:main
0000362495,204,not_found_or_deregistered,"""BRYKPOL"" SZUBA SPÓŁKA JAWNA",16.10.Z:main
0000363036,204,not_found_or_deregistered,"""C. HARTWIG FINANSE"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",16.10.Z:main
0000363130,204,not_found_or_deregistered,"""GRENOVO"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",16.10.Z:main
0000363852,204,not_found_or_deregistered,"""JARKI EURO-TECH"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",16.10.Z:main
0000364299,204,not_found_or_deregistered,"""SPÓŁKA PARKOWA"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",16.10.Z:main
0000365139,204,not_found_or_deregistered,"""S.V. POLSKA"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",16.10.Z:main
0000366310,204,not_found_or_deregistered,"""ASPOLBUD"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",16.10.Z:main
0000366321,204,not_found_or_deregistered,"""MIHEN-BUD"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",16.10.Z:main
0000366362,204,not_found_or_deregistered,"""PROPEX"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",16.10.Z:main
0000366962,204,not_found_or_deregistered,"""STARTER"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ W LIKWIDACJI",16.10.Z:main
0000367809,204,not_found_or_deregistered,"""EKOTRANSIT"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",16.10.Z:main
0000367810,204,not_found_or_deregistered,"""PKP CARGO TABOR-POMORSKI"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",16.10.Z:main
0000368083,204,not_found_or_deregistered,"""FLEXMAN"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",16.10.Z:main
0000369401,204,not_found_or_deregistered,"""SANSTRA"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",16.10.Z:main
0000369625,204,not_found_or_deregistered,"""CASTELI GROUP"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",16.10.Z:main
0000369667,204,not_found_or_deregistered,"""FITOGRAN"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",16.10.Z:main
0000369791,204,not_found_or_deregistered,"""INTRAS"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",16.10.Z:main
0000369833,204,not_found_or_deregistered,"""MÓJ BEZPIECZNY DOM"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",16.10.Z:main
0000370782,204,not_found_or_deregistered,"""NIEMCZ ARKADIA 2 SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ"" SPÓŁKA KOMANDYTOWA",16.10.Z:main
0000370930,204,not_found_or_deregistered,"""KOMPLEKSOWA OBSŁUGA BUDOWNICTWA EKOBUD"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",16.10.Z:main
0000371964,204,not_found_or_deregistered,"""BYGG-PRO POLAND"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",16.10.Z:main
0000372292,204,not_found_or_deregistered,"""DREWTUR"" L.T.M. GREBER SPÓŁKA JAWNA",16.10.Z:main
0000372576,204,not_found_or_deregistered,"""RAJA AYAM"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",16.10.Z:main
0000372913,204,not_found_or_deregistered,"""PLAY BEV POLAND"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",16.10.Z:main
0000373461,204,not_found_or_deregistered,"""DWUDZIESTKA SIÓDEMKA"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",16.10.Z:main
0000373946,204,not_found_or_deregistered,"""PK INWEST"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",16.10.Z:main
0000374591,204,not_found_or_deregistered,"""ELIA INVESTMENTS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ - ADVISORS"" SPÓŁKA KOMANDYTOWO-AKCYJNA",16.10.Z:main
0000375640,204,not_found_or_deregistered,"""GREEN ENERGY PROJEKT RZGÓW"" SPÓŁKA AKCYJNA",16.10.Z:main
0000376802,204,not_found_or_deregistered,"""EUROGROUP"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",16.10.Z:main
0000378181,204,not_found_or_deregistered,"""ARP"" PRZEDSIĘBIORSTWO PRODUKCYJNO-USŁUGOWO-HANDLOWE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ JOINTVENTURE",16.10.Z:main
0000378977,204,not_found_or_deregistered,"""GRUPA FENIKS"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",16.10.Z:main
0000379660,204,not_found_or_deregistered,"""SIGNART"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",16.10.Z:main
0000379959,204,not_found_or_deregistered,"""MAKER-BIS"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",16.10.Z:main
0000380325,204,not_found_or_deregistered,"""GORLAND SERWIS"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",16.10.Z:main
0000381181,204,not_found_or_deregistered,"""OKNOPROFIT NZ"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",16.10.Z:main
0000383987,204,not_found_or_deregistered,"""KARMA"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",16.10.Z:main
0000385353,204,not_found_or_deregistered,"""EVER HOME"" ROSSA SPÓŁKA JAWNA",16.10.Z:main
0000386693,204,not_found_or_deregistered,"""MURAPOL & M INVESTMENT SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ""",16.10.Z:main
0000387264,204,not_found_or_deregistered,"""BEWED"" ZAKŁAD STOLARSKI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",16.10.Z:main
0000388074,204,not_found_or_deregistered,"""EDG"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA",16.10.Z:main
0000388235,204,not_found_or_deregistered,"""CENTRUM BUDOWLANE PIÓRO SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ""",16.10.Z:main
0000388790,204,not_found_or_deregistered,"""PROELCTRA M. SULEJ SPÓŁKA JAWNA""",16.10.Z:main
0000388791,204,not_found_or_deregistered,"""PREFAM"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",16.10.Z:main
0000390842,204,not_found_or_deregistered,"""MODELS4U"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",16.10.Z:main
0000391530,204,not_found_or_deregistered,"""24/7"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",16.10.Z:main
0000392443,204,not_found_or_deregistered,"""EV.POL"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",16.10.Z:main
0000393078,204,not_found_or_deregistered,"""MAX - FRANCISZEK MAZUREK"" SPÓŁKA KOMANDYTOWA",16.10.Z:main
0000394016,204,not_found_or_deregistered,"""NPJ"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",16.10.Z:main
0000394258,204,not_found_or_deregistered,"""KOPART"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA",16.10.Z:main
0000394724,204,not_found_or_deregistered,"""MONEST"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",16.10.Z:main
0000395445,204,not_found_or_deregistered,"""STELMET II"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",16.10.Z:main
0000396101,204,not_found_or_deregistered,"""GRENOVI"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA",16.10.Z:main
0000397262,204,not_found_or_deregistered,"""COPAC LOGISTICS"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",16.10.Z:main
0000399606,204,not_found_or_deregistered,"""STEL-INVESTMENT"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWO-AKCYJNA",16.10.Z:main
0000400044,204,not_found_or_deregistered,"""KRZYWE POLE"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",16.10.Z:main
0000400156,204,not_found_or_deregistered,"""PETROL PLUS"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",16.10.Z:main
0000400531,204,not_found_or_deregistered,"""LEKARZ RODZINNY"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",16.10.Z:main
0000401985,204,not_found_or_deregistered,"""BH MEBLE"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",16.10.Z:main
0000402563,204,not_found_or_deregistered,"""SI MARKET"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",16.10.Z:main
0000405378,204,not_found_or_deregistered,"""4 KOLORY IDEA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ"" SPÓŁKA KOMANDYTOWO-AKCYJNA",16.10.Z:main
0000409660,204,not_found_or_deregistered,"""ROMAX"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",16.10.Z:main
0000410728,204,not_found_or_deregistered,"""ALAUCTUS"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",16.10.Z:main
0000410743,204,not_found_or_deregistered,"""HOMECARD POLSKA"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",16.10.Z:main
0000412057,204,not_found_or_deregistered,"""PROMESA"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",16.10.Z:main
0000413498,204,not_found_or_deregistered,"""PRODBUD"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",16.10.Z:main
0000416315,204,not_found_or_deregistered,"""ETHOS-DREWNO SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ""",16.10.Z:main
0000416335,204,not_found_or_deregistered,"""ACTIO PLUS"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",16.10.Z:main
0000417638,204,not_found_or_deregistered,"""MM WORK SERVICE"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",16.10.Z:main
0000418377,204,not_found_or_deregistered,"""AOD POLAND. LED LIGHT SYSTEM"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",16.10.Z:main
0000419495,204,not_found_or_deregistered,"""BILIFT ŁÓDŹ"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",16.10.Z:main
0000420412,204,not_found_or_deregistered,"""2L"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",16.10.Z:main
0000420641,204,not_found_or_deregistered,"""P.G.M. MARCIN MAKÓWKA"" SPÓŁKA KOMANDYTOWA",16.10.Z:main
0000421215,204,not_found_or_deregistered,"""FOKUS"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",16.10.Z:main
0000422945,204,not_found_or_deregistered,"""3D BTL SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ""",16.10.Z:main
0000427046,204,not_found_or_deregistered,"""JOANNA"" JAN I JOANNA GRYKO SPÓŁKA JAWNA",16.10.Z:main
0000427468,204,not_found_or_deregistered,"""FALCON LOGISTYKA PALET SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA""",16.10.Z:main
0000428611,204,not_found_or_deregistered,"""OMNIBOX"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",16.10.Z:main
0000430064,204,not_found_or_deregistered,"""EKO-KARBON"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",16.10.Z:main
0000431642,204,not_found_or_deregistered,"""HANDLO-DREW"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",16.10.Z:main
0000432244,204,not_found_or_deregistered,"""MARAM SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA""",16.10.Z:main
0000433451,204,not_found_or_deregistered,"""LIGNAPOL"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",16.10.Z:main
0000435048,204,not_found_or_deregistered,"""HYDROBUDOWA BAŁTYK"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",16.10.Z:main
0000435582,204,not_found_or_deregistered,"""NSPA"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",16.10.Z:main
0000441146,204,not_found_or_deregistered,"""DPK SOLAR ROBERT DŁUGOZIMA"" SPÓŁKA KOMANDYTOWA",16.10.Z:main
0000443809,204,not_found_or_deregistered,"""KB2"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",16.10.Z:main
0000444485,204,not_found_or_deregistered,"""J&P PROPINUS"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",16.10.Z:main
0000445609,204,not_found_or_deregistered,"""OTTIMO SYSTEMS"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWO-AKCYJNA",16.10.Z:main
0000448490,204,not_found_or_deregistered,"""ROL-POL"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",16.10.Z:main
0000448958,204,not_found_or_deregistered,"""JANTAR LOGISTYKA"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",16.10.Z:main
0000451368,204,not_found_or_deregistered,"""CAJO"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",16.10.Z:main
0000458190,204,not_found_or_deregistered,"""LBW CONSTRUCTION"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",16.10.Z:main
0000463211,204,not_found_or_deregistered,"""SORDO"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",16.10.Z:main
0000463523,204,not_found_or_deregistered,"""NAVIMEX"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ W UPADŁOŚCI",16.10.Z:main
0000464413,204,not_found_or_deregistered,"""POWIERNIK"" ECO SCALA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ, SPÓŁKA KOMANDYTOWA",16.10.Z:main
0000470918,204,not_found_or_deregistered,"""OREGO SPÓŁDZIELNIA SOCJALNA""",16.10.Z:main
0000471317,204,not_found_or_deregistered,"""AL-YUSEF SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ""",16.10.Z:main
0000473893,204,not_found_or_deregistered,"""NARCISSUS"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",16.10.Z:main
0000475137,204,not_found_or_deregistered,"""ALTANATURA"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",16.10.Z:main
0000477033,204,not_found_or_deregistered,"""LONKE"" KRZYSZTOF PERSZKE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",16.10.Z:main
0000477124,204,not_found_or_deregistered,"""ATRIUM VERDE"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",16.10.Z:main
0000479097,204,not_found_or_deregistered,"""SPÓŁDZIELNIA SOCJALNA FOREST SERVICES""",16.10.Z:main
0000482387,204,not_found_or_deregistered,"""SPEC SYSTEM"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",16.10.Z:main
0000483961,204,not_found_or_deregistered,"""REDMIND SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ"" SPÓŁKA KOMANDYTOWA",16.10.Z:main
0000485441,204,not_found_or_deregistered,"""SPÓŁDZIELNIA SOCJALNA BUDREST""",16.10.Z:main
0000492040,204,not_found_or_deregistered,"""ARTCEM TĘPIŃSKI I WSPÓLNICY"" SPÓŁKA JAWNA",16.10.Z:main
0000492613,204,not_found_or_deregistered,"""PARKIETY ŚWIDERGAŁ"" ADAM I JAROSŁAW ŚWIDERGAŁ SPÓŁKA JAWNA",16.10.Z:main
0000493027,204,not_found_or_deregistered,"""ADRAN"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",16.10.Z:main
0000494030,204,not_found_or_deregistered,"""MEBLE CEGLEWSKI"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA",16.10.Z:main
0000494767,204,not_found_or_deregistered,"""MAW LOGISTICS"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",16.10.Z:main
0000502492,204,not_found_or_deregistered,"""MAW LOGISTICS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ"" SPÓŁKA KOMANDYTOWA",16.10.Z:main
0000504620,204,not_found_or_deregistered,"""PELBIO"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",16.10.Z:main
0000508270,204,not_found_or_deregistered,"""ALLFLOORS"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",16.10.Z:main
0000515019,204,not_found_or_deregistered,"""NATURA BLUE"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",16.10.Z:main
0000516887,204,not_found_or_deregistered,"""LAPIS"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",16.10.Z:main
0000518744,204,not_found_or_deregistered,"""GIEZ"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",16.10.Z:main
0000522775,204,not_found_or_deregistered,"""BORSEN"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",16.10.Z:main
0000524439,204,not_found_or_deregistered,"""ASARO BUD"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",16.10.Z:main
0000526857,204,not_found_or_deregistered,"""S 4"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",16.10.Z:main
0000527803,204,not_found_or_deregistered,"""REMA"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",16.10.Z:main
0000533217,204,not_found_or_deregistered,"""SPB SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ"" SPÓŁKA KOMANDYTOWA",16.10.Z:main
0000537550,204,not_found_or_deregistered,"""ROCKY SOLVENT"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",16.10.Z:main
0000571691,204,not_found_or_deregistered,"""KOPA"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",16.10.Z:main
0000579780,204,not_found_or_deregistered,"""DZIEWANNA - FUNDACJA DOSTĘPNEJ PRZYRODY""",16.10.Z:main
0000631952,204,not_found_or_deregistered,"""DREW-BUD"" SPÓŁKA JAWNA ANNA MARCZAK ZAJĄC I ANNA ZWIERZYŃSKA Z SIEDZIBĄ W DĄBIU",16.10.Z:main
