krs,name,nip,regon,legal_form,register,registration_date,last_entry_date,as_of,status_from_discovery,voivodeship,county,municipality,city,street,building_no,unit_no,postal_code,post_office,pkd_main,pkd_other,pkd_matches,pkd_match_types,pkd_descriptions,share_capital,share_capital_currency
329011,ARCON SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,6711783063.0,32072510300000.0,SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,RejP,05.05.2009,22.08.2025,20.11.2025,ACTIVE,ZACHODNIOPOMORSKIE,,,KOŁOBRZEG,WOLNOŚCI,21,,78-100,KOŁOBRZEG,,70.10.Z; 71.12.Z; 73.20.Z; 77.11.Z; 77.12.Z; 78.10.Z; 78.20.Z; 78.30.Z; 81.10.Z; 81.30.Z; 55.10.Z; 55.20.Z; 55.30.Z; 55.90.Z; 56.30.Z; 68.10.Z; 68.20.Z; 41.10.Z; 41.20.Z; 45.20.Z; 45.40.Z; 24.10.Z; 24.20.Z; 27.40.Z; 32.30.Z; 32.40.Z; 33.20.Z; 16.10.Z; 20.30.Z; 20.60.Z; 23.20.Z; 23.70.Z,16.10.Z,pozostałe,16.10.Z: PKD 2007 - Produkcja wyrobów tartacznych,"{'wartosc': '5000,00', 'waluta': 'PLN'}",
413691,KONOIL SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,5690002768.0,13050655200000.0,SPÓŁKA KOMANDYTOWA,RejP,08.03.2012,26.06.2026,26.06.2026,ACTIVE,MAZOWIECKIE,,,KONOPKI,KWIATOWA,31,,06-560,KONOPKI,47.30.Z,47.29.Z; 47.11.Z; 47.21.Z; 16.10.Z; 01.11.Z; 46.71.Z; 45.32.Z; 46.21.Z; 46.73.Z,16.10.Z,pozostałe,16.10.Z: PKD 2007 - Produkcja wyrobów tartacznych,,
402080,GG GROUP  SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,9112002670.0,2173382900000.0,SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,RejP,15.11.2011,11.07.2024,20.11.2025,ACTIVE,DOLNOŚLĄSKIE,,,BUKOWINA SYCOWSKA,,8A,,56-513,MIĘDZYBÓRZ,31.09.Z,16.10.Z; 16.22.Z; 16.23.Z; 16.24.Z; 16.29.Z; 31.01.Z; 31.02.Z; 43.11.Z; 47.11.Z,16.10.Z,pozostałe,16.10.Z: PKD 2007 - Produkcja wyrobów tartacznych,"{'wartosc': '10000,00', 'waluta': 'PLN'}",
315892,LUMBA HANDEL DREWNEM SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,5492364554.0,14156614600000.0,SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,RejP,21.10.2008,01.07.2026,01.07.2026,ACTIVE,PODKARPACKIE,,,ZABRNIE,,626,,39-410,GRĘBÓW,02.20.Z,46.13.Z; 46.73.Z; 16.10.Z; 16.21.Z; 16.22.Z; 16.23.Z; 16.24.Z; 16.29.Z; 52.10.B,16.10.Z,pozostałe,16.10.Z: PKD 2007 - Produkcja wyrobów tartacznych,"{'wartosc': '1275812,00', 'waluta': 'PLN'}",
542840,TARTAK ZĘBOWO MATEUSZ NOWAK SPÓŁKA KOMANDYTOWA,7881997970.0,36074017500000.0,SPÓŁKA KOMANDYTOWA,RejP,09.02.2015,22.07.2026,22.07.2026,ACTIVE,WIELKOPOLSKIE,,,ZĘBOWO,UL. PRZEMYSŁOWA,8,,64-310,LWÓWEK,16.24.Z,16.10.Z; 16.23.Z; 16.29.Z; 16.22.Z; 16.21.Z; 46.90.Z; 46.73.Z; 35.11.Z; 25.11.Z,16.10.Z,pozostałe,16.10.Z: PKD 2007 - Produkcja wyrobów tartacznych,,
493378,RAKENN SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,5833164219.0,22201963100000.0,SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,RejP,07.01.2014,03.02.2026,04.02.2026,ACTIVE,POMORSKIE,,,GDAŃSK,UL. ŁOSTOWICKA,9,,80-121,GDAŃSK,16.10.Z,,16.10.Z,przeważające,16.10.Z: PKD 2007 - Produkcja wyrobów tartacznych,"{'wartosc': '5000,00', 'waluta': 'PLN'}",
250745,PRZEDSIĘBIORSTWO WIELOBRANŻOWE TRAF SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,6842440412.0,18010117000000.0,SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,RejP,13.02.2006,13.01.2026,14.01.2026,ACTIVE,PODKARPACKIE,,,KROSNO,PODKARPACKA,26,,38-400,KROSNO,,47.64.Z; 47.76.Z; 47.78.Z; 01.11.Z; 01.13.Z; 01.43.Z; 01.45.Z; 01.49.Z; 01.50.Z; 01.70.Z; 03.22.Z; 14.12.Z; 16.10.Z; 16.23.Z; 16.24.Z; 18.11.Z; 18.12.Z; 18.14.Z; 30.99.Z; 32.99.Z; 35.11.Z; 47.30.Z; 46.21.Z; 46.38.Z; 46.71.Z; 46.73.Z; 46.42.Z; 47.71.Z; 47.72.Z; 47.62.Z; 47.91.Z; 47.81.Z; 47.82.Z; 47.89.Z; 47.99.Z; 55.90.Z; 55.30.Z; 49.41.Z; 77.11.Z; 77.12.Z; 49.42.Z; 52.10.B; 68.10.Z; 68.20.Z; 73.11.Z; 74.90.Z; 82.11.Z; 82.99.Z; 93.19.Z; 85.53.Z; 93.29.B,16.10.Z,pozostałe,16.10.Z: PKD 2007 - Produkcja wyrobów tartacznych,"{'wartosc': '50000,00', 'waluta': 'PLN'}",
488373,"PARK ROZRYWKI RODZINNEJ ""BOBOLANDIA"" WOLSKI & KOGUT SPÓŁKA JAWNA",8952026169.0,2230358000000.0,SPÓŁKA JAWNA,RejP,29.11.2013,16.01.2026,17.01.2026,ACTIVE,,,,WROCŁAW,,,,,,,10.85.Z; 10.89.Z; 16.10.Z; 16.29.Z; 32.40.Z; 32.99.Z; 38.11.Z; 38.31.Z; 43.29.Z; 43.34.Z; 43.39.Z; 43.91.Z; 43.99.Z; 46.17.Z; 46.18.Z; 46.19.Z; 46.31.Z; 46.32.Z; 46.33.Z; 46.34.B; 46.36.Z; 46.37.Z; 46.38.Z; 46.39.Z; 46.90.Z; 47.11.Z; 47.19.Z; 47.21.Z; 47.22.Z; 47.24.Z; 47.29.Z; 49.41.Z; 52.10.B; 52.21.Z; 52.24.C; 56.10.A; 56.21.Z; 56.29.Z; 56.30.Z; 68.10.Z; 68.20.Z; 71.20.B; 73.11.Z; 74.20.Z; 74.90.Z; 77.21.Z; 77.32.Z; 77.39.Z; 81.10.Z; 81.21.Z; 81.29.Z; 82.99.Z; 93.13.Z; 93.19.Z; 93.21.Z; 96.09.Z; 93.29.B,16.10.Z,pozostałe,16.10.Z: PKD 2007 - Produkcja wyrobów tartacznych,,
325730,MEGA 1000 OPOLE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,7542967104.0,16023474500000.0,SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,RejP,13.03.2009,23.06.2023,20.11.2025,ACTIVE,OPOLSKIE,,,OPOLE,DZIAŁKOWA,6A,,45-144,OPOLE,,74.90.Z; 52.29.C; 16.10.Z; 16.23.Z; 20.12.Z; 20.13.Z; 20.14.Z; 20.30.Z; 39.00.Z; 41.10.Z; 41.20.Z; 42.11.Z; 42.13.Z; 42.99.Z; 43.11.Z; 43.12.Z; 43.13.Z; 43.21.Z; 43.22.Z; 43.29.Z; 43.31.Z; 43.32.Z; 43.33.Z; 43.33.Z; 43.39.Z; 43.91.Z; 43.91.Z; 45.11.Z; 45.19.Z; 45.20.Z; 45.31.Z; 45.32.Z; 45.40.Z; 46.11.Z; 46.13.Z; 46.14.Z; 46.15.Z; 46.16.Z; 46.17.Z; 46.18.Z; 46.19.Z; 46.43.Z; 46.51.Z; 46.73.Z; 46.74.Z; 46.75.Z; 46.76.Z; 47.41.Z; 47.42.Z; 47.52.Z; 47.59.Z; 47.91.Z; 49.41.Z; 55.90.Z; 64.91.Z; 64.92.Z; 64.99.Z; 68.10.Z; 68.20.Z; 68.31.Z; 68.32.Z; 71.11.Z; 77.11.Z; 77.32.Z; 77.33.Z; 77.39.Z,16.10.Z,pozostałe,16.10.Z: PKD 2007 - Produkcja wyrobów tartacznych,"{'wartosc': '5000,00', 'waluta': 'PLN'}",
570675,TUPRACA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,9271936356.0,36221594100000.0,SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,RejP,11.08.2015,07.10.2024,21.11.2025,ACTIVE,LUBUSKIE,,,RADOSZYN,,37A,,66-213,SKĄPE,78.20.Z,78.10.Z; 78.30.Z; 68.20.Z; 81.10.Z; 31.09.Z; 16.10.Z; 41.20.Z; 56.10.B,16.10.Z,pozostałe,16.10.Z: PKD 2007 - Produkcja wyrobów tartacznych,"{'wartosc': '5000,00', 'waluta': 'PLN'}",
540739,MIDREW SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,7372205297.0,36065737900000.0,SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,RejP,29.01.2015,03.08.2026,03.08.2026,ACTIVE,MAŁOPOLSKIE,,,MŁYNNE,,101,,34-600,LIMANOWA,16.23.Z,16.10.Z; 16.21.Z; 16.24.Z; 16.29.Z; 43.11.Z; 43.32.Z; 41.20.Z; 31.09.Z; 47.59.Z,16.10.Z,pozostałe,16.10.Z: PKD 2007 - Produkcja wyrobów tartacznych,"{'wartosc': '15000,00', 'waluta': 'PLN'}",
486228,"""GALANT MEBLE"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",7441810223.0,28154639100000.0,SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,RejP,18.11.2013,13.04.2026,13.04.2026,ACTIVE,WARMIŃSKO-MAZURSKIE,,,LUBAWA,UL. 19 STYCZNIA,25,10,14-260,LUBAWA,31.09.Z,16.10.Z; 31.01.Z; 68.20.Z; 46.47.Z; 46.65.Z; 71.20.B; 72.19.Z; 77.33.Z; 78.30.Z,16.10.Z,pozostałe,16.10.Z: PKD 2007 - Produkcja wyrobów tartacznych,"{'wartosc': '10000,00', 'waluta': 'PLN'}",
647416,DREWNOPARK SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,5482677783.0,36587505200000.0,SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,RejP,17.11.2016,04.05.2026,04.05.2026,ACTIVE,ŚLĄSKIE,,,SKOCZÓW,UL. BUDOWLANYCH,8,,43-430,SKOCZÓW,16.23.Z,16.10.Z; 16.29.Z; 46.73.Z,16.10.Z,pozostałe,16.10.Z: PKD 2007 - Produkcja wyrobów tartacznych,"{'wartosc': '5000,00', 'waluta': 'PLN'}",
406684,KOPALNIA KRUSZYWA NATURALNEGO KALISZ SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,8431611014.0,22158502100000.0,SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,RejP,29.12.2011,28.05.2026,28.05.2026,ACTIVE,POMORSKIE,,,NIEŻYWIĘĆ,,,,77-300,CZŁUCHÓW,08.12.Z,16.10.Z; 46.73.Z; 46.90.Z; 49.41.Z,16.10.Z,pozostałe,16.10.Z: PKD 2007 - Produkcja wyrobów tartacznych,"{'wartosc': '5000,00', 'waluta': 'PLN'}",
459945,WM INVEST HOME SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,7372202502.0,12284536100000.0,SPÓŁKA KOMANDYTOWA,RejP,24.04.2013,29.06.2026,29.06.2026,ACTIVE,MAŁOPOLSKIE,,,LIMANOWA,RZECZNA,1A,,34-600,LIMANOWA,41.20.Z,16.10.Z; 33.20.Z; 41.10.Z; 43.12.Z; 43.22.Z; 43.29.Z; 43.31.Z; 43.32.Z; 43.39.Z,16.10.Z,pozostałe,16.10.Z: PKD 2007 - Produkcja wyrobów tartacznych,,
445823,A.U.H. ZGODA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,6462929472.0,24314910700000.0,SPÓŁKA KOMANDYTOWA,RejP,28.12.2012,25.11.2019,21.11.2025,ACTIVE,ŚLĄSKIE,,,LĘDZINY,GWARKÓW,53,-,43-143,LĘDZINY,,43.21.Z; 43.22.Z; 46.71.Z; 46.73.Z; 82.92.Z; 64.19.Z; 64.92.Z; 64.99.Z; 49.41.Z; 52.10.B; 16.10.Z; 16.29.Z; 35.11.Z; 19.20.Z; 20.59.Z; 46.75.Z; 47.99.Z,16.10.Z,pozostałe,16.10.Z: PKD 2007 - Produkcja wyrobów tartacznych,,
628377,FINESTRA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,9241907309.0,36494748200000.0,SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,RejP,14.07.2016,13.07.2026,13.07.2026,ACTIVE,LUBUSKIE,,,LESZNO GÓRNE,UL. FABRYCZNA,8,,67-321,SZPROTAWA,16.23.Z,31.02.Z; 43.34.Z; 43.32.Z; 31.01.Z; 31.09.Z; 16.10.Z; 74.10.Z,16.10.Z,pozostałe,16.10.Z: PKD 2007 - Produkcja wyrobów tartacznych,"{'wartosc': '5000,00', 'waluta': 'PLN'}",
370455,BOMAX ENERGY SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,6211803963.0,30160232900000.0,SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,RejP,16.11.2010,15.09.2026,15.09.2026,ACTIVE,WIELKOPOLSKIE,,,OSTRÓW WIELKOPOLSKI,UL. CHŁAPOWSKIEGO,55,,63-400,OSTRÓW WIELKOPOLSKI,35.30.Z,43.22.Z; 16.10.Z; 41.20.Z; 43.13.Z; 41.10.Z; 68.10.Z; 68.20.Z; 71.12.Z; 77.39.Z,16.10.Z,pozostałe,16.10.Z: PKD 2007 - Produkcja wyrobów tartacznych,"{'wartosc': '5000,00', 'waluta': 'PLN'}",
419033,KT HYDRO SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,8943039528.0,2187787600000.0,SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,RejP,10.05.2012,08.12.2025,09.12.2025,ACTIVE,,,,WROCŁAW,,,,,,,41.20.Z; 43.11.Z; 43.12.Z; 43.22.Z; 81.30.Z; 42.11.Z; 42.12.Z; 43.33.Z; 71.11.Z; 71.12.Z; 43.13.Z; 42.13.Z; 42.21.Z; 42.22.Z; 42.99.Z; 43.99.Z; 43.91.Z; 42.91.Z; 43.21.Z; 80.20.Z; 43.29.Z; 43.31.Z; 43.32.Z; 43.34.Z; 43.39.Z; 46.73.Z; 46.74.Z; 47.52.Z; 41.10.Z; 68.10.Z; 68.32.Z; 81.10.Z; 77.11.Z; 77.32.Z; 77.39.Z; 01.61.Z; 01.63.Z; 01.64.Z; 10.39.Z; 01.29.Z; 02.10.Z; 02.20.Z; 02.30.Z; 16.10.Z; 02.40.Z,16.10.Z,pozostałe,16.10.Z: PKD 2007 - Produkcja wyrobów tartacznych,"{'wartosc': '5000,00', 'waluta': 'PLN'}",
488631,KOMPANIO SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWO-AKCYJNA,9562305413.0,34151179400000.0,SPÓŁKA KOMANDYTOWO-AKCYJNA,RejP,29.11.2013,17.10.2020,04.12.2025,ACTIVE,MAZOWIECKIE,,,WARSZAWA,UL. EUSTACHEGO TYSZKIEWICZA,13,,01-157,WARSZAWA,16.10.Z,16.21.Z; 16.22.Z; 16.23.Z; 16.24.Z; 16.29.Z; 25.12.Z,16.10.Z,przeważające,16.10.Z: PKD 2007 - Produkcja wyrobów tartacznych,"{'wartosc': '50000,00', 'waluta': 'PLN'}",
566719,TIMBER TRADERS INVESTMENT SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,8681964363.0,36203131300000.0,SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,RejP,09.07.2015,11.07.2025,21.11.2025,ACTIVE,MAŁOPOLSKIE,,,RDZAWA,,18,,32-732,KAMIONNA,46.73.Z,02.20.Z; 16.10.Z; 16.23.Z; 46.76.Z; 47.91.Z; 63.12.Z; 63.99.Z; 70.22.Z,16.10.Z,pozostałe,16.10.Z: PKD 2007 - Produkcja wyrobów tartacznych,"{'wartosc': '160000,00', 'waluta': 'PLN'}",
407538,"""GOZDREW"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",2810084024.0,8100509800000.0,SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,RejP,09.01.2012,22.06.2026,22.06.2026,ACTIVE,LUBUSKIE,,,GOŚCIM,,136,B,66-530,DREZDENKO,16.10.Z,,16.10.Z,przeważające,16.10.Z: PKD 2007 - Produkcja wyrobów tartacznych,"{'wartosc': '20000,00', 'waluta': 'PLN'}",
655755,SAGART SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,6452549615.0,36617724900000.0,SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,RejP,28.12.2016,19.05.2025,21.11.2025,ACTIVE,ŚLĄSKIE,,,RADZIONKÓW,UL. GEN. WŁADYSŁAWA SIKORSKIEGO,23,,41-922,RADZIONKÓW,46.71.Z,02.20.Z; 16.10.Z; 45.19.Z; 42.99.Z; 16.29.Z; 46.73.Z; 47.78.Z; 52.29.C; 49.41.Z,16.10.Z,pozostałe,16.10.Z: PKD 2007 - Produkcja wyrobów tartacznych,"{'wartosc': '20000,00', 'waluta': 'PLN'}",
369789,KADYMON SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,1182039289.0,14265896200000.0,SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,RejP,05.11.2010,16.03.2021,21.11.2025,ACTIVE,DOLNOŚLĄSKIE,,,WROCŁAW,LESZCZYŃSKIEGO,4,25,50-078,WROCŁAW,,01.13.Z; 01.61.Z; 01.63.Z; 02.40.Z; 10.31.Z; 10.32.Z; 10.39.Z; 10.51.Z; 10.71.Z; 10.72.Z; 10.85.Z; 10.89.Z; 11.07.Z; 13.92.Z; 13.96.Z; 13.99.Z; 14.12.Z; 14.13.Z; 14.19.Z; 14.20.Z; 15.11.Z; 16.10.Z; 16.24.Z; 16.29.Z; 17.12.Z; 22.22.Z; 25.11.Z; 25.62.Z; 27.90.Z; 33.11.Z; 41.20.Z; 42.99.Z; 43.11.Z; 43.12.Z; 43.13.Z; 43.21.Z; 43.22.Z; 43.29.Z; 43.31.Z; 43.32.Z; 43.33.Z; 43.34.Z; 43.39.Z; 43.91.Z; 43.99.Z; 46.31.Z; 46.73.Z; 46.90.Z; 47.21.Z; 55.90.Z; 56.10.B; 56.21.Z; 56.29.Z; 56.30.Z; 58.29.Z; 62.01.Z; 62.02.Z; 62.03.Z; 62.09.Z; 63.11.Z; 63.12.Z; 70.21.Z; 70.22.Z; 71.11.Z; 71.12.Z; 71.20.B; 73.11.Z; 73.12.A; 73.12.B; 73.12.C; 73.12.D; 77.33.Z; 81.30.Z; 82.19.Z; 95.11.Z,16.10.Z,pozostałe,16.10.Z: PKD 2007 - Produkcja wyrobów tartacznych,"{'wartosc': '5000,00', 'waluta': 'PLN'}",
318760,ZAKŁAD DRZEWNY OBRZYCKO SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ W UPADŁOŚCI,7773092479.0,30100941300000.0,SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,RejP,08.12.2008,16.10.2025,20.11.2025,ACTIVE,MAZOWIECKIE,,,WARSZAWA,UL. ZŁOTA,75A,7,00-819,WARSZAWA,16.10.Z,,16.10.Z,przeważające,16.10.Z: PKD 2007 - Produkcja wyrobów tartacznych,"{'wartosc': '4200000,00', 'waluta': 'PLN'}",
436459,"""BUDPOL II"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",5170360473.0,18089664300000.0,SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,RejP,12.10.2012,01.03.2023,21.11.2025,ACTIVE,PODKARPACKIE,,,RZESZÓW,SIEMIEŃSKIEGO,14,,35-203,RZESZÓW,,68.10.Z; 68.20.Z; 68.31.Z; 68.32.Z; 71.20.B; 33.20.Z; 16.10.Z; 16.23.Z; 25.11.Z; 25.12.Z; 41.10.Z; 41.20.Z; 42.11.Z; 43.11.Z; 43.12.Z; 43.13.Z; 43.21.Z; 43.22.Z; 74.10.Z; 74.90.Z; 43.29.Z; 43.31.Z; 43.32.Z; 43.33.Z; 43.34.Z; 43.39.Z; 43.91.Z; 43.99.Z; 46.73.Z; 46.74.Z; 46.75.Z; 46.76.Z; 46.77.Z; 46.90.Z; 47.91.Z; 49.41.Z; 64.92.Z,16.10.Z,pozostałe,16.10.Z: PKD 2007 - Produkcja wyrobów tartacznych,"{'wartosc': '2236000,00', 'waluta': 'PLN'}",
545829,CCW2 SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,7010470337.0,36089158900000.0,SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,RejP,26.02.2015,01.09.2026,01.09.2026,ACTIVE,MAZOWIECKIE,,,PIASECZNO,UL. KINESKOPOWA,1,35,05-500,PIASECZNO,16.24.Z,70.22.Z; 74.90.Z; 77.40.Z; 82.99.Z; 77.11.Z; 16.22.Z; 16.23.Z; 16.10.Z,16.10.Z,pozostałe,16.10.Z: PKD 2007 - Produkcja wyrobów tartacznych,"{'wartosc': '5000,00', 'waluta': 'PLN'}",
634196,I.B. GROUP SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,6922511781.0,36527449900000.0,SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,RejP,30.08.2016,15.07.2026,15.07.2026,ACTIVE,DOLNOŚLĄSKIE,,,WROCŁAW,UL. KSIĘCIA WITOLDA,49,15,50-202,WROCŁAW,46.90.Z,02.10.Z; 02.20.Z; 16.10.Z; 41.10.Z; 41.20.Z; 43.91.Z; 43.99.Z; 10.41.Z; 10.61.Z,16.10.Z,pozostałe,16.10.Z: PKD 2007 - Produkcja wyrobów tartacznych,"{'wartosc': '5000,00', 'waluta': 'PLN'}",
314885,MIESZKANIA KOMUNALNE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2220860444.0,24111089700000.0,SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,RejP,03.10.2008,09.04.2020,20.11.2025,ACTIVE,MAŁOPOLSKIE,,,KRAKÓW,TORUŃSKA,5,,30-056,KRAKÓW,,02.10.Z; 02.20.Z; 02.40.Z; 16.10.Z; 16.21.Z; 16.22.Z; 16.29.Z; 17.12.Z; 17.29.Z; 18.12.Z; 18.13.Z; 18.14.Z; 18.20.Z; 20.13.Z; 20.14.Z; 20.16.Z; 20.30.Z; 20.59.Z; 22.11.Z; 22.19.Z; 22.22.Z; 22.23.Z; 22.29.Z; 23.61.Z; 23.62.Z; 23.63.Z; 23.64.Z; 23.69.Z; 23.99.Z; 24.10.Z; 24.41.Z; 24.45.Z; 24.54.B; 25.11.Z; 25.12.Z; 25.99.Z; 32.99.Z; 33.11.Z; 33.12.Z; 33.17.Z; 33.19.Z; 37.00.Z; 38.11.Z; 38.21.Z; 38.31.Z; 39.00.Z; 41.10.Z; 41.20.Z; 42.11.Z; 42.13.Z; 42.21.Z; 42.22.Z; 42.91.Z; 42.99.Z; 43.11.Z; 43.12.Z; 43.13.Z; 43.21.Z; 43.22.Z; 43.29.Z; 43.31.Z; 43.32.Z; 43.33.Z; 43.34.Z; 43.39.Z; 43.91.Z; 43.99.Z; 58.14.Z; 58.19.Z; 58.29.Z; 59.11.Z; 59.14.Z; 59.20.Z; 63.11.Z; 63.12.Z; 63.99.Z; 68.10.Z; 68.20.Z; 68.31.Z; 68.32.Z; 70.10.Z; 70.21.Z; 70.22.Z; 71.11.Z; 71.12.Z; 71.20.B; 73.11.Z; 73.20.Z; 74.10.Z; 74.30.Z; 74.90.Z; 77.11.Z; 77.12.Z; 77.21.Z; 77.32.Z; 77.33.Z; 77.39.Z; 78.10.Z; 78.30.Z; 78.20.Z; 80.30.Z; 81.10.Z; 81.22.Z; 81.29.Z; 81.30.Z; 82.11.Z; 82.19.Z; 82.20.Z; 82.30.Z; 82.99.Z; 85.51.Z; 85.59.Z; 85.59.B; 85.60.Z; 94.11.Z; 94.12.Z; 96.09.Z; 33.20.Z; 42.12.Z,16.10.Z,pozostałe,16.10.Z: PKD 2007 - Produkcja wyrobów tartacznych,"{'wartosc': '1848000,00', 'waluta': 'PLN'}",
258820,MAGNUS VICTOR SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,6222604003.0,30030467600000.0,SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,RejP,13.06.2006,20.06.2019,21.11.2025,ACTIVE,,,,TYCHY,---,---,---,---,---,,02.20.Z; 02.40.Z; 11.02.Z; 11.03.Z; 11.04.Z; 11.05.Z; 11.06.Z; 16.10.Z; 16.23.Z; 46.73.Z; 55.10.Z; 55.20.Z; 56.10.A; 56.21.Z; 56.29.Z; 56.30.Z; 65.11.Z; 65.12.Z; 65.30.Z; 66.19.Z; 68.10.Z; 68.31.Z; 70.22.Z; 71.20.B; 78.10.Z; 78.30.Z; 85.10.Z; 85.59.B; 96.02.Z,16.10.Z,pozostałe,16.10.Z: PKD 2007 - Produkcja wyrobów tartacznych,"{'wartosc': '121000,00', 'waluta': 'PLN'}",
616458,CAMPERCLEAN POLSKA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,7393885972.0,36459322200000.0,SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,RejP,01.06.2016,16.07.2026,16.07.2026,ACTIVE,WARMIŃSKO-MAZURSKIE,,,MARCINKOWO,,21B,2,11-030,PURDA,16.23.Z,68.12.A; 68.12.B; 41.00.A; 41.00.B; 43.35.Z; 43.99.Z; 16.11.Z; 16.12.Z; 16.21.Z,16.11.Z; 16.12.Z,pozostałe; pozostałe,16.11.Z: PKD 2025 - Produkcja wyrobów tartacznych; 16.12.Z: PKD 2025 - Obróbka i wykończanie wyrobów tartacznych,"{'wartosc': '5000,00', 'waluta': 'PLN'}",
