krs,name,nip,regon,legal_form,register,registration_date,last_entry_date,as_of,status_from_discovery,voivodeship,county,municipality,city,street,building_no,unit_no,postal_code,post_office,pkd_main,pkd_other,pkd_matches,pkd_match_types,pkd_descriptions,share_capital,share_capital_currency
0000137826,"""ENECO"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",6731738060,33136701700000,SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,RejP,05.11.2002,28.05.2026,28.05.2026,ACTIVE,,,,DĄBIE,,16,,78-446,SILNOWO,16.29.Z,01.19.Z; 01.25.Z; 01.61.Z; 01.62.Z; 10.39.Z; 16.10.Z; 46.31.Z; 52.10.B; 01.11.Z,16.10.Z,pozostałe,16.10.Z: PKD 2007 - Produkcja wyrobów tartacznych,"{'wartosc': '10000,00', 'waluta': 'PLN'}",
0000138966,"""CENTRUM BUDOWLANE MRĄGOWO"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",7421004683,51031979300000,SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,RejP,14.11.2002,15.07.2026,15.07.2026,ACTIVE,,,,MRĄGOWO,OLSZTYŃSKA,11,,11-700,MRĄGOWO,46.73.Z,46.74.Z; 46.75.Z; 47.52.Z; 47.53.Z; 47.59.Z; 47.76.Z; 77.32.Z; 16.10.Z,16.10.Z,pozostałe,16.10.Z: PKD 2007 - Produkcja wyrobów tartacznych,"{'wartosc': '4001000,00', 'waluta': 'PLN'}",
0000139215,"""DREW-LAS"" - SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",5532182530,07234906300000,SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,RejP,18.11.2002,18.06.2026,18.06.2026,ACTIVE,,,,UJSOŁY,KS. PRAŁATA JÓZEFA PIOTROWSKIEGO,1A,,34-371,UJSOŁY,16.10.Z,43.32.Z; 16.21.Z; 16.23.Z; 16.24.Z; 16.29.Z; 46.73.Z; 31.01.Z; 31.02.Z; 31.09.Z,16.10.Z,przeważające,16.10.Z: PKD 2007 - Produkcja wyrobów tartacznych,"{'wartosc': '50400,00', 'waluta': 'PLN'}",
0000139454,"""STOLART"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",7371717144,49081604100000,SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,RejP,20.11.2002,03.07.2026,03.07.2026,ACTIVE,,,,DOBRA,,508,,34-642,DOBRA,16.23.Z,16.10.Z; 16.21.Z; 16.24.Z; 16.29.Z; 25.12.Z; 32.99.Z; 68.20.Z; 77.12.Z; 77.39.Z,16.10.Z,pozostałe,16.10.Z: PKD 2007 - Produkcja wyrobów tartacznych,"{'wartosc': '4075000,00', 'waluta': 'PLN'}",
0000140068,AEROSERVICES SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,7631942844,57208762400000,SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,RejP,21.11.2002,31.01.2026,01.02.2026,ACTIVE,,,,WŁOCŁAWEK,ROLNA,4,5,87-800,WŁOCŁAWEK,,46.14.Z; 46.71.Z; 16.10.Z; 16.24.Z; 33.19.Z; 46.73.Z; 11.01.Z; 46.34.B; 46.75.Z; 46.76.Z; 46.12.Z; 47.25.Z; 46.19.Z; 46.17.Z; 46.35.Z; 46.34.A; 46.69.Z; 46.77.Z; 45.32.Z; 45.31.Z; 47.30.Z; 49.39.Z; 49.41.Z; 52.24.C; 52.10.A; 52.10.B; 52.21.Z; 52.23.Z; 59.20.Z; 63.99.Z; 74.10.Z; 74.90.Z; 77.40.Z; 82.91.Z; 82.99.Z; 82.92.Z; 30.30.Z; 28.99.Z; 33.16.Z; 22.22.Z; 20.59.Z; 26.11.Z; 20.16.Z; 11.03.Z; 11.04.Z,16.10.Z,pozostałe,16.10.Z: PKD 2007 - Produkcja wyrobów tartacznych,"{'wartosc': '50000,00', 'waluta': 'PLN'}",
0000140379,"""ARKADIA"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",8942644807,93224681100000,SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,RejP,26.11.2002,11.07.2026,11.07.2026,ACTIVE,,,,ŁUPKI,,53 A,,59-610,WLEŃ,01.50.Z,01.13.Z; 01.24.Z; 01.63.Z; 56.10.A; 56.30.Z; 02.20.Z; 16.10.Z; 90.04.Z; 55.20.Z,16.10.Z,pozostałe,16.10.Z: PKD 2007 - Produkcja wyrobów tartacznych,"{'wartosc': '500000,00', 'waluta': 'PLN'}",
0000140640,"""DAK-POL"" ZAKŁAD DRZEWNY W CZARNEJ BIAŁOSTOCKIEJ - SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",9661276287,05060787800000,SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,RejP,27.11.2002,24.08.2026,24.08.2026,ACTIVE,,,,CZARNA BIAŁOSTOCKA,TARTACZNA,7,,16-020,CZARNA BIAŁOSTOCKA,16.10.Z,02.20.Z; 02.40.Z; 16.21.Z; 16.22.Z; 16.23.Z; 16.24.Z; 16.29.Z; 33.19.Z; 46.73.Z,16.10.Z,przeważające,16.10.Z: PKD 2007 - Produkcja wyrobów tartacznych,"{'wartosc': '2250000,00', 'waluta': 'PLN'}",
0000141202,"""SAMARTAK"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ W LIKWIDACJI",5961609578,21124201000000,SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,RejP,28.11.2002,26.09.2024,21.11.2025,LIQUIDATION,,,,TRZEBISZEWO,GŁÓWNA,2A,,66-445,TRZEBISZEWO,,16.10.Z; 02.10.Z; 02.20.Z; 02.30.Z; 01.29.Z; 46.73.Z; 28.30.Z; 28.99.Z; 28.41.Z; 28.49.Z; 33.12.Z; 46.69.Z; 28.11.Z; 02.40.Z; 49.41.Z,16.10.Z,pozostałe,16.10.Z: PKD 2007 - Produkcja wyrobów tartacznych,"{'wartosc': '50000,00', 'waluta': 'PLN'}",
0000143612,DREW-MET SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,5851366689,19203405600000,SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,RejP,06.01.2003,08.07.2026,08.07.2026,ACTIVE,,,,ŁUNIEW,,23,,21-560,MIĘDZYRZEC PODLASKI,49.41.Z,43.22.Z; 16.23.Z; 43.21.Z; 52.24.C; 45.20.Z; 38.32.Z; 46.77.Z; 16.10.Z; 77.12.Z,16.10.Z,pozostałe,16.10.Z: PKD 2007 - Produkcja wyrobów tartacznych,"{'wartosc': '56000,00', 'waluta': 'PLN'}",
0000143863,"""D&M&D"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",9680683964,25092117200000,SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,RejP,18.12.2002,23.06.2026,23.06.2026,ACTIVE,,,,JANKÓW PIERWSZY,,101D,,62-814,BLIZANÓW,49.41.Z,16.24.Z; 25.91.Z; 46.13.Z; 49.42.Z; 16.10.Z,16.10.Z,pozostałe,16.10.Z: PKD 2007 - Produkcja wyrobów tartacznych,"{'wartosc': '50400,00', 'waluta': 'PLN'}",
0000144510,"""ROLLING GROUPE"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",5941501613,81255803800000,SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,RejP,23.12.2002,14.05.2026,14.05.2026,ACTIVE,,,,BIERZWNIK,SZKOLNA,11,,73-240,BIERZWNIK,16.23.Z,16.10.Z; 41.10.Z; 41.20.Z; 49.41.Z; 71.12.Z,16.10.Z,pozostałe,16.10.Z: PKD 2007 - Produkcja wyrobów tartacznych,"{'wartosc': '150000,00', 'waluta': 'PLN'}",
0000144710,"""DREMI"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ W LIKWIDACJI",5961610185,21124540000000,SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,RejP,08.01.2003,15.07.2026,15.07.2026,LIQUIDATION,,,,GORZÓW WIELKOPOLSKI,RYSKA,8,,66-400,GORZÓW WIELKOPOLSKI,,16.10.Z; 16.29.Z; 16.21.Z; 16.22.Z; 16.23.Z; 16.24.Z; 17.24.Z; 58.11.Z; 58.13.Z; 58.14.Z; 59.20.Z; 58.19.Z; 18.11.Z; 17.23.Z; 18.12.Z; 18.13.Z; 18.20.Z; 20.30.Z; 38.32.Z; 41.20.Z; 43.91.Z; 43.99.Z; 43.31.Z; 43.32.Z; 43.33.Z; 43.34.Z; 43.39.Z; 45.20.Z; 52.21.Z; 45.40.Z; 46.39.Z; 46.73.Z; 46.90.Z; 47.11.Z; 47.19.Z; 47.59.Z; 47.52.Z; 55.10.Z; 56.10.A; 56.10.B; 56.30.Z; 56.21.Z; 49.41.Z; 52.10.B; 79.12.Z; 79.11.B; 68.10.Z; 68.20.Z; 68.31.Z; 68.32.Z; 77.32.Z; 77.33.Z; 77.39.Z; 73.20.Z; 70.22.Z; 71.11.Z; 71.12.Z; 73.11.Z; 73.12.A; 74.90.Z; 22.23.Z; 23.51.Z; 23.52.Z; 23.61.Z; 23.62.Z; 23.63.Z; 23.64.Z; 23.69.Z; 25.62.Z; 25.73.Z; 25.72.Z; 38.31.Z; 25.99.Z; 64.99.Z; 41.10.Z; 42.99.Z,16.10.Z,pozostałe,16.10.Z: PKD 2007 - Produkcja wyrobów tartacznych,"{'wartosc': '2127000,00', 'waluta': 'PLN'}",
0000144845,"""AQUA - FERR"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",7181897545,45115720600000,SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,RejP,31.12.2002,03.03.2025,21.11.2025,ACTIVE,,,,ŁOMŻA,SIKORSKIEGO,164,,18-400,ŁOMŻA,,16.10.Z; 16.21.Z; 16.23.Z; 16.24.Z; 16.29.Z; 25.11.Z; 25.12.Z; 33.11.Z; 33.12.Z; 33.14.Z; 41.20.Z; 42.13.Z; 42.21.Z; 42.99.Z; 43.11.Z; 43.12.Z; 43.21.Z; 43.22.Z; 43.29.Z; 43.31.Z; 43.32.Z; 43.33.Z; 43.34.Z; 43.39.Z; 43.91.Z; 43.99.Z; 45.20.Z; 46.74.Z; 46.75.Z; 47.78.Z; 61.10.Z; 62.01.Z; 62.02.Z; 62.03.Z; 62.09.Z; 63.11.Z; 68.32.Z; 71.12.Z; 71.20.B,16.10.Z,pozostałe,16.10.Z: PKD 2007 - Produkcja wyrobów tartacznych,"{'wartosc': '50000,00', 'waluta': 'PLN'}",
0000144908,"""EKO-EKSPERT"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",5841023278,19088108800000,SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,RejP,10.01.2003,31.03.2026,31.03.2026,ACTIVE,,,,KOŚCIERZYNA,UL. CEGIELNIA,45,,83-400,KOŚCIERZYNA,01.29.Z,01.29.Z; 02.10.Z; 02.20.Z; 02.30.Z; 16.10.Z; 68.31.Z; 81.30.Z; 01.43.Z; 01.62.Z; 47.99.Z,16.10.Z,pozostałe,16.10.Z: PKD 2007 - Produkcja wyrobów tartacznych,"{'wartosc': '6000,00', 'waluta': 'PLN'}",
0000145407,"""GARDEN-CHEM"" SPÓŁKA JAWNA TOMASZ NOWACZYŃSKI,MICHAŁ NOWACZYŃSKI",7151364152,43078618600000,SPÓŁKA JAWNA,RejP,30.12.2002,11.05.2025,21.02.2026,ACTIVE,,,,URZĘDÓW,UL. PARTYZANTÓW,34,,23-250,URZĘDÓW,46.74.Z,46.73.Z; 47.52.Z; 47.76.Z; 46.75.Z; 46.61.Z; 43.29.Z; 47.19.Z; 49.41.Z; 16.10.Z,16.10.Z,pozostałe,16.10.Z: PKD 2007 - Produkcja wyrobów tartacznych,,
0000146093,SEE SOLUTION SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,7772701172,63446257000000,SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,RejP,08.01.2003,22.02.2025,21.11.2025,ACTIVE,,,,POBIEDZISKA,,,,,,,13.30.Z; 16.10.Z; 16.21.Z; 16.22.Z; 16.23.Z; 16.24.Z; 16.29.Z; 17.11.Z; 17.12.Z; 17.21.Z; 17.23.Z; 17.29.Z; 18.11.Z; 18.12.Z; 18.13.Z; 18.20.Z; 20.16.Z; 20.30.Z; 22.21.Z; 22.22.Z; 22.23.Z; 22.29.Z; 23.61.Z; 23.62.Z; 23.69.Z; 23.70.Z; 24.31.Z; 24.32.Z; 24.33.Z; 25.11.Z; 25.12.Z; 25.50.Z; 25.61.Z; 25.62.Z; 25.91.Z; 25.92.Z; 25.93.Z; 25.94.Z; 25.99.Z; 26.51.Z; 27.32.Z; 27.33.Z; 27.40.Z; 28.29.Z; 28.41.Z; 28.49.Z; 28.96.Z; 28.99.Z; 31.01.Z; 31.09.Z; 32.99.Z; 33.11.Z; 33.12.Z; 33.13.Z; 33.14.Z; 33.19.Z; 33.20.Z; 41.10.Z; 41.20.Z; 42.99.Z; 43.11.Z; 43.12.Z; 43.13.Z; 43.21.Z; 43.22.Z; 43.29.Z; 43.31.Z; 43.32.Z; 43.34.Z; 43.39.Z; 43.99.Z; 46.13.Z; 46.18.Z; 46.19.Z; 46.44.Z; 46.73.Z; 46.74.Z; 46.75.Z; 46.76.Z; 46.77.Z; 46.90.Z; 47.52.Z; 47.59.Z; 47.78.Z; 47.91.Z; 47.99.Z; 49.41.Z; 52.10.B; 52.21.Z; 58.11.Z; 58.12.Z; 58.13.Z; 58.14.Z; 58.19.Z; 58.29.Z; 59.11.Z; 59.12.Z; 59.13.Z; 59.14.Z; 59.20.Z; 62.01.Z; 62.02.Z; 62.03.Z; 62.09.Z; 63.11.Z; 63.99.Z; 68.10.Z; 68.20.Z; 68.31.Z; 68.32.Z; 70.21.Z; 70.22.Z; 71.11.Z; 71.12.Z; 71.20.B; 73.11.Z; 73.20.Z; 74.10.Z; 74.20.Z; 74.30.Z; 74.90.Z; 77.32.Z; 81.10.Z; 81.21.Z; 81.22.Z; 81.29.Z; 82.11.Z; 82.19.Z; 82.30.Z; 82.92.Z; 82.99.Z; 90.01.Z; 90.02.Z; 90.03.Z; 90.04.Z; 95.11.Z; 96.09.Z,16.10.Z,pozostałe,16.10.Z: PKD 2007 - Produkcja wyrobów tartacznych,"{'wartosc': '375000,00', 'waluta': 'PLN'}",
0000148447,"""PETRO MEDIA"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",7122780304,43263842600000,SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,RejP,24.01.2003,13.07.2026,13.07.2026,ACTIVE,,,,LUBLIN,ARASZKIEWICZA,66,,20-834,LUBLIN,46.11.Z,03.12.Z; 46.12.Z; 46.13.Z; 16.10.Z; 46.18.Z; 49.41.Z; 68.20.Z; 55.10.Z; 85.60.Z,16.10.Z,pozostałe,16.10.Z: PKD 2007 - Produkcja wyrobów tartacznych,"{'wartosc': '50000,00', 'waluta': 'PLN'}",
0000149768,"""HAMAR"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",8882246516,00587009400000,SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,RejP,31.01.2003,12.05.2025,21.11.2025,ACTIVE,,,,WŁOCŁAWEK,REJA,12A,,87-800,WŁOCŁAWEK,49.41.Z,52.10.B; 52.21.Z; 52.29.C; 77.12.Z; 16.10.Z; 16.29.Z; 46.71.Z; 46.73.Z; 46.77.Z,16.10.Z,pozostałe,16.10.Z: PKD 2007 - Produkcja wyrobów tartacznych,"{'wartosc': '1362000,00', 'waluta': 'PLN'}",
0000150606,"""LENA-ŁUBOWO"" M.MARUT, J.GRZECZKA  SPÓŁKA JAWNA",7772367017,63957027000000,SPÓŁKA JAWNA,RejP,07.02.2003,31.03.2026,31.03.2026,ACTIVE,,,,SWARZĘDZ,SPORNA,24,,62-020,SWARZĘDZ,,16.10.Z; 16.23.Z; 16.24.Z; 16.29.Z; 31.09.Z; 31.01.Z; 31.02.Z; 31.03.Z; 46.15.Z; 46.16.Z; 46.18.Z; 46.19.Z; 46.42.Z; 46.41.Z; 46.44.Z; 46.49.Z; 46.73.Z; 47.11.Z; 47.19.Z; 47.51.Z; 47.71.Z; 47.72.Z; 47.59.Z; 47.64.Z; 47.78.Z; 47.89.Z; 47.99.Z; 55.10.Z; 56.10.A; 56.30.Z; 56.21.Z; 49.42.Z; 49.41.Z; 52.10.B; 68.10.Z; 68.20.Z; 77.39.Z; 62.02.Z; 62.01.Z; 62.09.Z; 73.11.Z; 92.00.Z,16.10.Z,pozostałe,16.10.Z: PKD 2007 - Produkcja wyrobów tartacznych,,
0000150862,"""AIMEX"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",6410005661,00347102000000,SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,RejP,19.02.2003,15.06.2026,15.06.2026,ACTIVE,,,,RUDA ŚLĄSKA,RÓŻANA,7,,41-700,RUDA ŚLĄSKA,,01.11.Z; 01.19.Z; 10.11.Z; 10.12.Z; 10.13.Z; 10.20.Z; 10.31.Z; 10.32.Z; 10.39.Z; 10.41.Z; 10.42.Z; 10.51.Z; 10.52.Z; 10.61.Z; 10.62.Z; 10.71.Z; 10.72.Z; 10.73.Z; 10.84.Z; 10.85.Z; 10.86.Z; 10.89.Z; 10.91.Z; 10.92.Z; 11.07.Z; 14.11.Z; 14.12.Z; 14.13.Z; 14.14.Z; 14.19.Z; 14.20.Z; 14.31.Z; 14.39.Z; 15.11.Z; 15.12.Z; 16.10.Z; 16.21.Z; 16.22.Z; 16.23.Z; 16.24.Z; 16.29.Z; 17.11.Z; 17.12.Z; 17.21.Z; 17.22.Z; 17.23.Z; 17.24.Z; 17.29.Z; 18.11.Z; 18.12.Z; 18.13.Z; 18.14.Z; 18.20.Z; 20.41.Z; 20.42.Z; 22.11.Z; 22.19.Z; 22.21.Z; 22.22.Z; 22.23.Z; 22.29.Z; 23.61.Z; 23.62.Z; 23.69.Z; 23.70.Z; 23.91.Z; 25.12.Z; 26.11.Z; 26.12.Z; 26.20.Z; 31.01.Z; 31.02.Z; 31.03.Z; 31.09.Z; 35.14.Z; 35.23.Z; 38.11.Z; 38.21.Z; 38.31.Z; 38.32.Z; 41.10.Z; 41.20.Z; 42.11.Z; 43.11.Z; 43.12.Z; 43.21.Z; 43.22.Z; 43.29.Z; 43.31.Z; 43.32.Z; 43.33.Z; 43.34.Z; 43.39.Z; 43.91.Z; 43.99.Z; 45.11.Z; 45.19.Z; 45.20.Z; 45.31.Z; 45.32.Z; 45.40.Z; 46.11.Z; 46.12.Z; 46.13.Z; 46.14.Z; 46.15.Z; 46.16.Z; 46.17.Z; 46.18.Z; 46.19.Z; 46.21.Z; 46.22.Z; 46.23.Z; 46.24.Z; 46.31.Z; 46.32.Z; 46.33.Z; 46.34.A; 46.34.B; 46.35.Z; 46.36.Z; 46.37.Z; 46.38.Z; 46.39.Z; 46.41.Z; 46.42.Z; 46.43.Z; 46.44.Z; 46.45.Z; 46.46.Z; 46.47.Z; 46.48.Z; 46.49.Z; 46.51.Z; 46.52.Z; 46.61.Z; 46.62.Z; 46.63.Z; 46.64.Z; 46.65.Z; 46.66.Z; 46.69.Z; 46.71.Z; 46.72.Z; 46.73.Z; 46.74.Z; 46.75.Z; 46.76.Z; 46.77.Z; 46.90.Z; 47.11.Z; 47.19.Z; 47.21.Z; 47.22.Z; 47.23.Z; 47.24.Z; 47.25.Z; 47.26.Z; 47.29.Z; 47.30.Z; 47.41.Z; 47.42.Z; 47.43.Z; 47.51.Z; 47.52.Z; 47.53.Z; 47.54.Z; 47.59.Z; 47.61.Z; 47.62.Z; 47.63.Z; 47.64.Z; 47.65.Z; 47.71.Z; 47.72.Z; 47.73.Z; 47.74.Z; 47.75.Z; 47.76.Z; 47.77.Z; 47.78.Z; 47.79.Z; 47.81.Z; 47.82.Z; 47.89.Z; 47.91.Z; 47.99.Z; 49.32.Z; 49.39.Z; 49.41.Z; 52.10.B; 52.21.Z; 53.20.Z; 55.10.Z; 55.20.Z; 55.30.Z; 55.90.Z; 56.10.A; 56.10.B; 56.21.Z; 56.29.Z; 56.30.Z; 58.19.Z; 58.21.Z; 58.29.Z; 59.13.Z; 59.14.Z; 59.20.Z; 62.01.Z; 62.02.Z; 62.03.Z; 62.09.Z; 63.11.Z; 63.12.Z; 63.99.Z; 64.92.Z; 64.99.Z; 66.12.Z; 68.10.Z; 68.20.Z; 68.31.Z; 68.32.Z; 70.22.Z; 73.11.Z; 73.20.Z; 74.20.Z; 74.90.Z; 77.11.Z; 77.12.Z; 77.21.Z; 77.22.Z; 77.29.Z; 77.33.Z; 77.39.Z; 79.11.A; 79.11.B; 79.12.Z; 79.90.A; 79.90.B; 79.90.C; 80.20.Z; 81.10.Z; 81.21.Z; 81.22.Z; 81.29.Z; 81.30.Z; 82.11.Z; 82.19.Z; 82.30.Z; 82.92.Z; 82.99.Z; 85.53.Z; 85.59.A; 85.59.B; 92.00.Z; 93.13.Z; 93.19.Z; 93.21.Z; 95.11.Z; 95.21.Z; 95.22.Z; 95.23.Z; 95.24.Z; 95.25.Z; 95.29.Z; 96.01.Z; 96.02.Z; 96.03.Z; 96.04.Z; 96.09.Z; 93.29.B,16.10.Z,pozostałe,16.10.Z: PKD 2007 - Produkcja wyrobów tartacznych,"{'wartosc': '52500,00', 'waluta': 'PLN'}",
0000151097,"""AGROPOL FERMAR"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",8581706957,81262436700000,SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,RejP,17.02.2003,22.09.2026,22.09.2026,ACTIVE,,,,RYCERZEWKO,,2,,78-300,ŚWIDWIN,01.11.Z,16.11.Z; 49.41.Z; 52.24.C; 70.20.Z; 77.31.Z,16.11.Z,pozostałe,16.11.Z: PKD 2025 - Produkcja wyrobów tartacznych,"{'wartosc': '500000,00', 'waluta': 'PLN'}",
0000151132,"""POLSARBI"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",6691022331,33038664000000,SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,RejP,11.02.2003,08.06.2026,09.06.2026,ACTIVE,,,,MŚCICE,DWORCOWA,29,,76-031,MŚCICE,16.10.Z,16.21.Z; 16.24.Z; 16.29.Z; 31.01.Z; 46.49.Z; 47.59.Z; 55.10.Z; 55.30.Z; 31.09.Z,16.10.Z,przeważające,16.10.Z: PKD 2007 - Produkcja wyrobów tartacznych,"{'wartosc': '260000,00', 'waluta': 'PLN'}",
0000151592,"""PROFIT"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",8821922503,89146971200000,SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,RejP,03.03.2003,11.07.2026,11.07.2026,ACTIVE,,,,DZIERŻONIÓW,PIŁSUDSKIEGO,10 A,,58-200,DZIERŻONIÓW,41.20.Z,16.10.Z; 23.61.Z; 31.01.Z; 43.11.Z; 43.39.Z; 45.11.Z; 49.41.Z; 81.21.Z,16.10.Z,pozostałe,16.10.Z: PKD 2007 - Produkcja wyrobów tartacznych,"{'wartosc': '80000,00', 'waluta': 'PLN'}",
0000153596,"""KORTEXIM"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",9552063291,81256535700000,SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,RejP,27.02.2003,07.07.2026,07.07.2026,ACTIVE,,,,SZCZECIN,UL. POMORSKA,144,,70-812,SZCZECIN,16.10.Z,02.20.Z; 16.29.Z; 49.41.Z; 77.31.Z,16.10.Z,przeważające,16.10.Z: PKD 2007 - Produkcja wyrobów tartacznych,"{'wartosc': '2025000,00', 'waluta': 'PLN'}",
0000153637,"""DAK HOLZ BIURO HANDLU ZAGRANICZNEGO"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",1181366342,01314541200000,SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,RejP,03.03.2003,29.07.2026,29.07.2026,ACTIVE,,,,WARSZAWA,UL. PAŃSKA,96,83,00-837,WARSZAWA,46.73.Z,46.90.Z; 46.13.Z; 46.18.Z; 46.19.Z; 16.10.Z; 70.22.Z; 77.11.Z; 77.39.Z; 43.39.Z,16.10.Z,pozostałe,16.10.Z: PKD 2007 - Produkcja wyrobów tartacznych,"{'wartosc': '500000,00', 'waluta': 'PLN'}",
0000153933,"""DREWTAR"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",8440002823,79001637700000,SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,RejP,05.03.2003,17.09.2026,17.09.2026,ACTIVE,,,,ZAJĄCZKOWO,,,,16-423,BAKAŁARZEWO,16.10.Z,02.01.A,16.10.Z,przeważające,16.10.Z: PKD 2007 - Produkcja wyrobów tartacznych,"{'wartosc': '150000,00', 'waluta': 'PLN'}",
0000154231,"""JAGRAM-PRO"" SPÓŁKA AKCYJNA",7441509363,17076922000000,SPÓŁKA AKCYJNA,RejP,06.03.2003,07.09.2026,07.09.2026,ACTIVE,,,,SUSZ,LEŚNA,16,,14-240,SUSZ,16.23.Z,16.10.Z; 16.24.Z; 31.09.Z; 46.73.Z; 46.76.Z; 47.99.Z; 49.41.Z; 52.10.B; 77.39.Z,16.10.Z,pozostałe,16.10.Z: PKD 2007 - Produkcja wyrobów tartacznych,"{'wartosc': '580500,00', 'waluta': 'PLN'}",
0000157677,"""B&D"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",9160003041,93290547800000,SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,RejP,10.04.2003,30.03.2026,30.03.2026,ACTIVE,,,,BUKOWICE,PSZCZELA,7,,56-321,BUKOWICE,16.11.Z,16.23.Z; 16.24.Z; 46.90.Z; 49.41.Z; 52.10.B; 16.28.Z; 31.00.Z; 46.83.Z; 52.31.Z,16.11.Z,przeważające,16.11.Z: PKD 2025 - Produkcja wyrobów tartacznych,"{'wartosc': '1000000,00', 'waluta': 'PLN'}",
0000158216,AGROKOMPLEKS-GIERS SPÓŁKA JAWNA,7390400738,51103502300000,SPÓŁKA JAWNA,RejP,17.06.2003,14.07.2025,21.02.2026,ACTIVE,,,,DOBRE MIASTO,FABRYCZNA,38,,11-040,DOBRE MIASTO,46.90.Z,16.10.Z; 41.10.Z; 43.11.Z; 43.99.Z; 52.24.C; 68.10.Z; 93.13.Z; 68.31.Z; 74.90.Z,16.10.Z,pozostałe,16.10.Z: PKD 2007 - Produkcja wyrobów tartacznych,,
