krs,name_discovery,nip_discovery,regon_discovery,city_discovery,status_discovery,discovery_sources
0000685758,ZAKŁAD KIWIOR SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000127942,ZAKŁAD MECHANIZACJI W LASKACH SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000028343,"ZAKŁAD MELIORACYJNO - BUDOWLANY ""W I R"" WIESŁAW MŁYNARCZYK - RYSZARD BIEDROŃ SPÓŁKA JAWNA",,,,ACTIVE,16.10.Z:main
0000087418,ZAKŁAD NAPRAWY I BUDOWY WAGONÓW SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000701982,ZAKŁAD OBRÓBKI & HANDLU DREWNEM SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000270327,ZAKŁAD ODLEWNICZY TERESA PIOTROWSKA SPÓŁKA JAWNA,,,,ACTIVE,16.10.Z:main
0000270327,ZAKŁAD ODLEWNICZY TERESA PIOTROWSKA SPÓŁKA JAWNA,,,,ACTIVE,16.10.Z:main
0000417634,ZAKŁAD PRODUKCJI BIOMASY - SZAMOTUŁY SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000115088,"ZAKŁAD PRODUKCJI DRZEWNEJ ""POL-DREWNO"" E.ZBIREK S.SITEK SPÓŁKA JAWNA",,,,LIQUIDATION,16.10.Z:main
0000115088,"ZAKŁAD PRODUKCJI DRZEWNEJ ""POL-DREWNO"" E.ZBIREK S.SITEK SPÓŁKA JAWNA",,,,LIQUIDATION,16.10.Z:main
0000113085,"ZAKŁAD PRODUKCJI DRZEWNEJ ""STANDARD"" SPÓŁKA JAWNA BOGUSŁAW PREUSS I EUGENIUSZ PREUSS",,,,ACTIVE,16.10.Z:main
0000113085,"ZAKŁAD PRODUKCJI DRZEWNEJ ""STANDARD"" SPÓŁKA JAWNA BOGUSŁAW PREUSS I EUGENIUSZ PREUSS",,,,ACTIVE,16.10.Z:main
0000051364,ZAKŁAD PRODUKCJI I OBROTU WYROBAMI Z DREWNA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,LIQUIDATION,16.10.Z:main
0000324612,"ZAKŁAD PRODUKCJI SPOŻYWCZEJ ""SOVIT"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ W LIKWIDACJI",,,,LIQUIDATION,16.10.Z:main
0000222793,"ZAKŁAD PRODUKCJI STOLARKI ""OKNO DREW"" - JERZY SOCHOR SPÓŁKA JAWNA",,,,ACTIVE,16.10.Z:main
0000089589,"ZAKŁAD PRODUKCJI TORFOWEJ ""PRZEMTORF"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000125034,ZAKŁAD PRODUKCJI WODY SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000266856,"ZAKŁAD PRODUKCYJNO - HANDLOWY ""ELEKTRO-PLAST"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000267269,"ZAKŁAD PRODUKCYJNO - USŁUGOWO - HANDLOWY ""POCHBUD"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000181569,"ZAKŁAD PRODUKCYJNO - USŁUGOWO - HANDLOWY ""TARTAK ŁOMŻA"" SPÓŁKA OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000096517,"ZAKŁAD PRODUKCYJNO HANDLOWY ""WODEX"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000055167,"ZAKŁAD PRODUKCYJNO USŁUGOWO HANDLOWY ""WIERTMET"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000145397,"ZAKŁAD PRODUKCYJNO-HANDLOWO-USŁUGOWY ""DREWBUD"" KRZYSZTOF PILARZ, TADEUSZ KOZA SPÓŁKA JAWNA",,,,ACTIVE,16.10.Z:main
0000972552,ZAKŁAD PRODUKCYJNO-HANDLOWO-USŁUGOWY „DREWEX” BOŻENA KUCHARSKA JÓZEF KUCHARSKI SPÓŁKA JAWNA,,,,ACTIVE,16.10.Z:main
0000124189,"ZAKŁAD PRODUKCYJNO-HANDLOWY ""CERPLAST"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000212521,"ZAKŁAD PRODUKCYJNO-HANDLOWY ""ROLL-POL"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000115904,"ZAKŁAD PRODUKCYJNO-HANDLOWY ""ZŁOMOTEX"" RAJCZYK SPÓŁKA JAWNA",,,,ACTIVE,16.10.Z:main
0000190361,ZAKŁAD PRODUKCYJNO-HANDLOWY DRIADA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,LIQUIDATION,16.10.Z:main
0000190361,ZAKŁAD PRODUKCYJNO-HANDLOWY DRIADA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,LIQUIDATION,16.10.Z:main
0000190361,ZAKŁAD PRODUKCYJNO-HANDLOWY DRIADA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,LIQUIDATION,16.10.Z:main
0000064689,ZAKŁAD PRODUKCYJNO-HANDLOWY HOL-POL SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,LIQUIDATION,16.10.Z:main
0000152846,"ZAKŁAD PRODUKCYJNO-USŁUGOWO-HANDLOWY ""BEOMET"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000038869,"ZAKŁAD PRODUKCYJNO-USŁUGOWO-HANDLOWY ""KAZ-BIS"" A.A.KOZAK SPÓŁKA JAWNA",,,,ACTIVE,16.10.Z:main
0000038869,"ZAKŁAD PRODUKCYJNO-USŁUGOWO-HANDLOWY ""KAZ-BIS"" A.A.KOZAK SPÓŁKA JAWNA",,,,ACTIVE,16.10.Z:main
0000011099,"ZAKŁAD PRODUKCYJNO-USŁUGOWO-HANDLOWY ""POCHBUD"" POCHEĆ STANISŁAW, WŁODARCZYK JERZY, POCHEĆ ANDRZEJ SPÓŁKA JAWNA",,,,ACTIVE,16.10.Z:main
0000077276,"ZAKŁAD PRODUKCYJNO-USŁUGOWO-HANDLOWY ""SĘKPOL"" DARIUSZ LEWOŃCZYK, JANUSZ LEWOŃCZYK SPÓŁKA JAWNA",,,,ACTIVE,16.10.Z:main
0000077276,"ZAKŁAD PRODUKCYJNO-USŁUGOWO-HANDLOWY ""SĘKPOL"" DARIUSZ LEWOŃCZYK, JANUSZ LEWOŃCZYK SPÓŁKA JAWNA",,,,ACTIVE,16.10.Z:main
0000078383,ZAKŁAD PRODUKCYJNO-USŁUGOWO-HANDLOWY PĘKALA ANDRZEJ I HELENA SPÓŁKA JAWNA,,,,ACTIVE,16.10.Z:main
0000078383,ZAKŁAD PRODUKCYJNO-USŁUGOWO-HANDLOWY PĘKALA ANDRZEJ I HELENA SPÓŁKA JAWNA,,,,ACTIVE,16.10.Z:main
0000142188,"ZAKŁAD PRODUKCYJNO-USŁUGOWY ""MIKROMEX"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,LIQUIDATION,16.10.Z:main
0000107915,"ZAKŁAD PRODUKCYJNO-USŁUGOWY ""OSK-TECHNIK"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000323518,ZAKŁAD PRODUKCYJNO-USŁUGOWY NARPOL SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000092973,"ZAKŁAD PRODUKCYJNO-USŁUGOWY NORBERT, RENATA, GABRIELA PYKA SPÓŁKA JAWNA",,,,ACTIVE,16.10.Z:main
0000092973,"ZAKŁAD PRODUKCYJNO-USŁUGOWY NORBERT, RENATA, GABRIELA PYKA SPÓŁKA JAWNA",,,,ACTIVE,16.10.Z:main
0000118146,ZAKŁAD PRODUKCYJNY TARTACZNICTWO I WYROBY Z DREWNA MACIEJ SPOREK TADEUSZ BRYJA SPÓŁKA JAWNA,,,,ACTIVE,16.10.Z:main
0000037305,"ZAKŁAD PRZEMYSLU DRZEWNEGO ""TARTAK SUPRAŚL"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000142045,"ZAKŁAD PRZEMYSŁU DRZEWNEGO ""AGMA-HOLZ"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000142045,"ZAKŁAD PRZEMYSŁU DRZEWNEGO ""AGMA-HOLZ"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000242436,"ZAKŁAD PRZEMYSŁU DRZEWNEGO ""DREWNOBUD"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,LIQUIDATION,16.10.Z:main
0000197068,"ZAKŁAD PRZEMYSŁU DRZEWNEGO ""LUBDREW"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,LIQUIDATION,16.10.Z:main
0000198250,"ZAKŁAD PRZEMYSŁU DRZEWNEGO ""MARKO-LAS"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,LIQUIDATION,16.10.Z:main
0000127650,"ZAKŁAD PRZEMYSŁU DRZEWNEGO ""ŚWIERAD"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ W ŚWIERADOWIE ZDROJU",,,,ACTIVE,16.10.Z:main
0000127650,"ZAKŁAD PRZEMYSŁU DRZEWNEGO ""ŚWIERAD"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ W ŚWIERADOWIE ZDROJU",,,,ACTIVE,16.10.Z:main
0000707947,ZAKŁAD PRZEMYSŁU DRZEWNEGO DREW-POL SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000709239,ZAKŁAD PRZEMYSŁU DRZEWNEGO DREW-POL SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,,,,ACTIVE,16.10.Z:main
0000028898,"ZAKŁAD PRZEMYSŁU DRZEWNEGO HANDLU I USŁUG ""DREWEX"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ W MIESZKOWICACH",,,,ACTIVE,16.10.Z:main
0000028898,"ZAKŁAD PRZEMYSŁU DRZEWNEGO HANDLU I USŁUG ""DREWEX"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ W MIESZKOWICACH",,,,ACTIVE,16.10.Z:main
0000669736,ZAKŁAD PRZEMYSŁU DRZEWNEGO KUCAB SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000091955,ZAKŁAD PRZEMYSŁU DRZEWNEGO SPÓŁKA JAWNA ZBIGNIEW BERNACIK ROBERT BERNACIK,,,,ACTIVE,16.10.Z:main
0000513820,ZAKŁAD PRZEMYSŁU DRZEWNEGO SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000513820,ZAKŁAD PRZEMYSŁU DRZEWNEGO SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000281629,"ZAKŁAD PRZEROBU DREWNA ""BOBER"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,LIQUIDATION,16.10.Z:main
0000281629,"ZAKŁAD PRZEROBU DREWNA ""BOBER"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,LIQUIDATION,16.10.Z:main
0000297508,"ZAKŁAD PRZEROBU DREWNA ""SZCZUTAR"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000221387,"ZAKŁAD PRZEROBU KAMIENIA ""GRANIT-KOSTRZA"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000337946,"ZAKŁAD PRZETWÓRCZY ""EKOWIB"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000442794,"ZAKŁAD PRZETWÓRSTWA DREWNA ""ZUZIAK"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,LIQUIDATION,16.10.Z:main
0000943514,"ZAKŁAD PRZETWÓRSTWA DRZEWNEGO ""DREW-BIK"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000049498,"ZAKŁAD PRZETWÓRSTWA DRZEWNEGO ""HOLZWELT"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000049498,"ZAKŁAD PRZETWÓRSTWA DRZEWNEGO ""HOLZWELT"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000226589,"ZAKŁAD PRZETWÓRSTWA DRZEWNEGO ""LAS-KOP"" DRÓŻDŻ JAROSŁAW, MACIAS FELIKS SPÓŁKA JAWNA",,,,ACTIVE,16.10.Z:main
0000402754,"ZAKŁAD PRZETWÓRSTWA DRZEWNEGO ""VICTORIA"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000402754,"ZAKŁAD PRZETWÓRSTWA DRZEWNEGO ""VICTORIA"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000129613,"ZAKŁAD PRZETWÓRSTWA DRZEWNEGO HOLZVERARBEITUNGSWERK ""PATEREK GMBH"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000289470,"ZAKŁAD PRZETWÓRSTWA I SKUPU ROŚLIN ENERGETYCZNYCH ""EKO-SEB"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000441916,ZAKŁAD REMONOTOWO BUDOWLANY FASTBUD SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000205687,"ZAKŁAD REMONTOWO-BUDOWLANY I ROLNY ""ZR-BIR SIERNIKI"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,LIQUIDATION,16.10.Z:main
0000205643,"ZAKŁAD REMONTÓW ELEKTRYCZNYCH ORAZ INSTALATORSTWO ELEKTRYCZNE ""ELZAT"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000102008,"ZAKŁAD ROBÓT HYDROTECHNICZNYCH I PODWODNYCH ""UW SERVICE"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000687389,ZAKŁAD ROBÓT INSTALACYJNO-INŻYNIERYJNYCH HYDROPEX SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,,,,ACTIVE,16.10.Z:main
0000021604,"ZAKŁAD STOLARKI BUDOWLANEJ ""CAL"" Z.CYWIŃSKI E.ANTONIK SPÓŁKA JAWNA",,,,ACTIVE,16.10.Z:main
0000052383,"ZAKŁAD STOLARKI BUDOWLANEJ ""STOLBUD"" SPÓŁKA AKCYJNA",,,,LIQUIDATION,16.10.Z:main
0000110064,"ZAKŁAD STOLARKI BUDOWLANEJ ""STOLDOM"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000087777,"ZAKŁAD STOLARSKI ""DREWNO"" TADEUSZ BIELAK, ANNA BIELAK SPÓŁKA JAWNA",,,,ACTIVE,16.10.Z:main
0000087777,"ZAKŁAD STOLARSKI ""DREWNO"" TADEUSZ BIELAK, ANNA BIELAK SPÓŁKA JAWNA",,,,ACTIVE,16.10.Z:main
0000222217,"ZAKŁAD STOLARSKI ""SIERAKOWSKI"" PAWEŁ SIERAKOWSKI, KRZYSZTOF SIERAKOWSKI SPÓŁKA JAWNA",,,,ACTIVE,16.10.Z:main
0000078985,ZAKŁAD STOLARSKI BUDZYK ADAM I MAŚLANKA MARIAN SPÓŁKA JAWNA,,,,ACTIVE,16.10.Z:main
0000078985,ZAKŁAD STOLARSKI BUDZYK ADAM I MAŚLANKA MARIAN SPÓŁKA JAWNA,,,,ACTIVE,16.10.Z:main
0000098811,ZAKŁAD STOLARSKI MAREK MALINOWSKI LESZEK MALINOWSKI - SPÓŁKA JAWNA,,,,ACTIVE,16.10.Z:main
0000166551,ZAKŁAD STOLARSKI WOJCIECH GRZEGORZ MAREK PANKAU SPÓŁKA JAWNA,,,,ACTIVE,16.10.Z:main
0000391985,ZAKŁAD STOLARSKI WOJCIECH PANKAU GRZEGORZ PANKAU MAREK PANKAU SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000092303,"ZAKŁAD URZĄDZANIA I UTRZYMANIA ZIELENI J.GĘDZIOR,A.POPEK,J.FRANEK SPÓŁKA JAWNA",,,,ACTIVE,16.10.Z:main
0000137595,ZAKŁAD USŁUG KOMUNALNYCH - TWORÓG SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000179625,ZAKŁAD USŁUG KOMUNALNYCH SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000199173,ZAKŁAD USŁUG KOMUNALNYCH SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000272344,"ZAKŁAD USŁUG LEŚNYCH ""WISŁA"" SPÓŁKA JAWNA RASZKA IWONA PILCH JAN",,,,ACTIVE,16.10.Z:main
0000272344,"ZAKŁAD USŁUG LEŚNYCH ""WISŁA"" SPÓŁKA JAWNA RASZKA IWONA PILCH JAN",,,,ACTIVE,16.10.Z:main
0000002468,"ZAKŁAD USŁUG TECHNICZNYCH ""GLINIK"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000551073,"ZAKŁAD USŁUGOWO - PRODUKCYJNY ""INSBUD"" HENRYK KMIECIKOWSKI ALICJA DRĄG SPÓŁKA JAWNA",,,,ACTIVE,16.10.Z:main
0000116442,"ZAKŁAD USŁUGOWO HANDLOWY ""TOMBIA"" SPÓŁKA JAWNA K.BIAŁY, J.TOMICA",,,,ACTIVE,16.10.Z:main
0000303219,"ZAKŁAD USŁUGOWO-HANDLOWY ""TRAK-POL"" HELENA I ADAM GAŁKA SPÓŁKA JAWNA",,,,ACTIVE,16.10.Z:main
0000124663,"ZAKŁAD USŁUGOWO-PRODUKCYJNY ""KOMUNALNIK"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000124663,"ZAKŁAD USŁUGOWO-PRODUKCYJNY ""KOMUNALNIK"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000249728,"ZAKŁAD USŁUGOWO-REMONTOWY ""JAS"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000259910,ZAKŁAD USŁUGOWY PRODUKCYJNO HANDLOWY HAŻBUD SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000359712,ZAKŁAD USŁUGOWY TERWAL SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000158436,"ZAKŁAD WDROŻENIOWY ""EXCIPIO"" SPÓŁKA JAWNA: TERESA ARKUSZYŃSKA I ANDRZEJ ARKUSZYŃSKI",,,,ACTIVE,16.10.Z:main
0000102258,"ZAKŁAD WYDOBYWCZY ""KRUSZYWO"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000102258,"ZAKŁAD WYDOBYWCZY ""KRUSZYWO"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000006029,"ZAKŁAD WYROBU OKLEIN NATURALNYCH ""BRACIA MROZIK"" SPÓŁKA JAWNA W LUBLINIE",,,,ACTIVE,16.10.Z:main
0000140930,"ZAKŁAD WYROBÓW DRZEWNYCH ""PRO-DREWEX"" - SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,LIQUIDATION,16.10.Z:main
0000140930,"ZAKŁAD WYROBÓW DRZEWNYCH ""PRO-DREWEX"" - SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,LIQUIDATION,16.10.Z:main
0000068312,"ZAKŁAD ZADRZEWIEŃ, ZIELENI I REKULTYWACJI ""ARSMET"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000150951,ZAKŁADOWA STRAŻ POŻARNA SUKURS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000006850,"ZAKŁADY DRZEWNE ""TIS"" ANTONI SZWED SPÓŁKA JAWNA",,,,ACTIVE,16.10.Z:main
0000739355,ZAKŁADY DRZEWNE BARDOSZ SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000953078,ZAKŁADY DRZEWNE PDP SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000897302,ZAKŁADY DRZEWNE ZADOBRZE GRZYWACZ SPÓŁKA JAWNA,,,,ACTIVE,16.10.Z:main
0000440225,ZAKŁADY DRZEWNE ZADOBRZE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000459965,ZAKŁADY DRZEWNE ZADOBRZE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,,,,ACTIVE,16.10.Z:main
0000049427,"ZAKŁADY GÓRNICZO - METALOWE ""ZĘBIEC"" W ZĘBCU SPÓŁKA AKCYJNA",,,,ACTIVE,16.10.Z:main
0000120123,ZAKŁADY KÓRNICKIE,,,,ACTIVE,16.10.Z:main
0000145191,"ZAKŁADY MEBLOWE ""ABJA"" ANDRZEJ SZLACHETKA I ARTUR SZLACHETKA SPÓŁKA JAWNA",,,,ACTIVE,16.10.Z:main
0000036252,"ZAKŁADY METALOWE ""POSTĘP""
SPÓŁKA AKCYJNA",,,,ACTIVE,16.10.Z:main
0000109114,"ZAKŁADY MLECZARSKIE ""LAKTOPOL - A"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ W ŁOSICACH",,,,ACTIVE,16.10.Z:main
0000121109,"ZAKŁADY MODELARSKO-ODLEWNICZE ""LEGMOD"" K.RZUCHOWSKI SPÓŁKA JAWNA",,,,ACTIVE,16.10.Z:main
0000066315,"ZAKŁADY NAPRAWCZE TABORU KOLEJOWEGO ""NOWY SĄCZ"" SPÓŁKA AKCYJNA",,,,ACTIVE,16.10.Z:main
0000103238,ZAKŁADY OSTROWIECKIE - ENERGETYKA CIEPLNA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000181842,"ZAKŁADY PRODUKCYJNO-USŁUGOWE ""PRAWDA"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000599475,ZAKŁADY PRZEMYSŁOWE SĘDZISZÓW MAŁOPOLSKI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ W LIKWIDACJI,,,,LIQUIDATION,16.10.Z:main
0000518896,ZAKŁADY PRZEMYSŁU DRZEWNEGO BULIŃSKI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000518896,ZAKŁADY PRZEMYSŁU DRZEWNEGO BULIŃSKI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000524940,ZAKŁADY PRZEMYSŁU DRZEWNEGO BULIŃSKI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,,,,ACTIVE,16.10.Z:main
0000524940,ZAKŁADY PRZEMYSŁU DRZEWNEGO BULIŃSKI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,,,,ACTIVE,16.10.Z:main
0000140047,"ZAKŁADY PRZEMYSŁU DZIEWIARSKIEGO ""JUWENIA"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000045165,ZAKŁADY PRZETWÓRSTWA TWORZYW SZTUCZNYCH SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,LIQUIDATION,16.10.Z:main
0000210703,ZAKŁADY SPRZĘTU OŚWIETLENIOWEGO SZPAK PRODUKCJA SPRZĘTU OŚWIETLENIOWEGO SPÓŁKA JAWNA,,,,ACTIVE,16.10.Z:main
0000124292,"ZAKŁADY SPRZĘTU SPORTOWEGO ""POLSPORT"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000327664,ZAKŁADY STOLARKI BUDOWLANEJ FERNO SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000327664,ZAKŁADY STOLARKI BUDOWLANEJ FERNO SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000326136,ZAKŁADY STOLARKI BUDOWLANEJ W BYDGOSZCZY,,,,ACTIVE,16.10.Z:main
